year,timestep,availability-wind,availability-solar,demand-demand,market_price
2030,174,0.925744,0.0,0.677924475,96.492
2030,175,0.957073,0.0,0.747797932,100.44
2030,176,0.986191,0.0,0.792773263,105.31
2030,177,0.988738,0.012229999999999998,0.805670556,109.97
2030,178,0.953928,0.04276666666666666,0.817852282,99.641
2030,179,0.946875,0.02971888888888889,0.820637642,90.787
2030,180,0.911658,0.05717555555555555,0.822019611,83.746
2030,181,0.966769,0.06300333333333334,0.839384699,87.686
2030,182,0.987516,0.05880333333333333,0.841391157,91.865
2030,183,0.987738,0.014486666666666667,0.840308841,102.57
2030,184,0.967898,0.0,0.869680707,110.93
2030,185,0.913895,0.0,0.891906394,148.61
2030,186,0.835268,0.0,0.864860021,158.93
2030,187,0.743814,0.0,0.840047601,146.6
2030,188,0.651125,0.0,0.802195656,108.61
2030,189,0.580503,0.0,0.758678321,102.24
2030,190,0.563726,0.0,0.713575992,96.45
2030,191,0.597043,0.0,0.670091595,95.666
2030,192,0.626856,0.0,0.643716699,81.894
2030,193,0.662685,0.0,0.669060552,82.717
2030,194,0.72648,0.0,0.655112749,80.934
2030,195,0.790684,0.0,0.649084047,81.336
2030,196,0.827734,0.0,0.652216774,86.363
2030,197,0.865989,0.0,0.67352954,89.615
2030,198,0.901243,0.0,0.675578087,93.812
2030,199,0.917047,0.0,0.744907902,94.455
2030,200,0.901491,0.0,0.789294993,105.66
2030,201,0.877671,0.1480122222222222,0.802869927,110.7
2030,202,0.847889,0.3217255555555556,0.822812659,105.97
2030,203,0.827481,0.5475577777777778,0.829652327,97.373
2030,204,0.820417,0.6093455555555555,0.834160275,95.467
2030,205,0.807328,0.5878599999999998,0.843229611,95.983
2030,206,0.782686,0.5153233333333332,0.836964241,100.37
2030,207,0.77308,0.3460877777777777,0.833837195,108.82
2030,208,0.790057,0.06434666666666666,0.862207303,109.46
2030,209,0.807313,0.0,0.896783907,126.63
2030,210,0.817463,0.0,0.875100593,124.57
2030,211,0.806528,0.0,0.851338594,107.88
2030,212,0.769064,0.0,0.813907662,106.61
2030,213,0.701621,0.0,0.768686724,103.61
2030,214,0.614697,0.0,0.72090487,97.245
2030,215,0.527632,0.0,0.673066615,90.982
2030,216,0.450334,0.0,0.643933679,82.942
2030,217,0.375133,0.0,0.665764247,74.06
2030,218,0.311871,0.0,0.652883456,69.959
2030,219,0.280275,0.0,0.648926846,70.729
2030,220,0.300224,0.0,0.653846437,71.635
2030,221,0.368274,0.0,0.676076254,81.385
2030,222,0.450342,0.0,0.678993395,98.452
2030,223,0.5144930000000001,0.0,0.74916934,107.75
2030,224,0.560959,0.0,0.795074044,109.93
2030,225,0.610848,0.027371111111111113,0.809289174,108.38
2030,226,0.665733,0.11307666666666667,0.819321919,96.854
2030,227,0.71986,0.3154522222222222,0.820486567,77.409
2030,228,0.765725,0.39352,0.822679641,71.83
2030,229,0.771405,0.3455733333333333,0.831974739,76.398
2030,230,0.769101,0.22430333333333333,0.830520586,81.646
2030,231,0.809604,0.09790444444444445,0.828337404,96.809
2030,232,0.838805,0.01492,0.856243168,108.31
2030,233,0.849588,0.0,0.878668009,106.53
2030,234,0.876033,0.0,0.847711964,100.46
2030,235,0.891572,0.0,0.818919567,88.763
2030,236,0.877614,0.0,0.78076392,88.763
2030,237,0.888726,0.0,0.736751661,87.954
2030,238,0.907026,0.0,0.691865895,85.006
2030,239,0.920228,0.0,0.646627643,83.785
2030,240,0.934863,0.0,0.617657957,77.034
2030,241,0.950052,0.0,0.634296905,76.01
2030,242,0.958095,0.0,0.62153144,74.257
2030,243,0.961425,0.0,0.61720638,73.19
2030,244,0.963279,0.0,0.622222069,72.578
2030,245,0.964214,0.0,0.645067648,76.092
2030,246,0.963086,0.0,0.64771051,80.593
2030,247,0.95787,0.0,0.716294512,91.331
2030,248,0.945143,0.0,0.759659471,98.989
2030,249,0.920128,0.0,0.772118277,92.394
2030,250,0.88205,0.008171111111111112,0.796662488,77.725
2030,251,0.815037,0.008334444444444445,0.807557399,69.347
2030,252,0.689181,0.01586777777777778,0.803078013,47.898
2030,253,0.550666,0.01616555555555555,0.810982669,45.355
2030,254,0.598648,0.01151,0.811407386,62.53
2030,255,0.719738,0.004756666666666666,0.807611248,79.235
2030,256,0.847507,0.0,0.830813064,86.502
2030,257,0.917212,0.0,0.858295479,90.535
2030,258,0.925444,0.0,0.834180479,133.15
2030,259,0.910769,0.0,0.810227595,80.484
2030,260,0.914609,0.0,0.772372855,82.636
2030,261,0.915028,0.0,0.726324519,83.22
