year,timestep,availability-wind,availability-solar,demand-demand,market_price
2030,124,0.723476,0.0,0.60098729,73.01
2030,125,0.643221,0.0,0.600411516,74.59
2030,126,0.588424,0.0,0.607376391,75.1
2030,127,0.524516,0.0,0.649037407,81.39
2030,128,0.477521,0.0,0.692860391,88.4
2030,129,0.429088,0.014751111111111112,0.716417046,92.23
2030,130,0.34783,0.04270444444444444,0.718143017,97.3
2030,131,0.222532,0.04624888888888889,0.70337348,100.43
2030,132,0.137669,0.03759888888888888,0.69612658,99.16
2030,133,0.069727,0.01826222222222222,0.691229852,94.52
2030,134,0.02959,0.007676666666666666,0.694312884,92.45
2030,135,0.035257,0.00113,0.705029523,94.18
2030,136,0.04337,0.0,0.73164989,99.22
2030,137,0.039171,0.0,0.791896486,104.69
2030,138,0.078736,0.0,0.793996769,103.63
2030,139,0.225035,0.0,0.781065022,99.0
2030,140,0.269762,0.0,0.757674235,92.14
2030,141,0.266529,0.0,0.728185362,88.0
2030,142,0.310344,0.0,0.695517551,86.57
2030,143,0.332745,0.0,0.666250602,79.87
2030,144,0.310342,0.0,0.638516236,84.08
2030,145,0.233354,0.0,0.598428639,79.82
2030,146,0.120781,0.0,0.581747678,76.76
2030,147,0.035981,0.0,0.570534223,73.46
2030,148,0.011686,0.0,0.562574578,71.86
2030,149,0.046827,0.0,0.553462484,72.08
2030,150,0.155164,0.0,0.546736234,74.9
2030,151,0.330256,0.0,0.574560324,77.69
2030,152,0.506378,0.0,0.607309222,81.79
2030,153,0.607887,0.0005622222222222221,0.627941991,84.86
2030,154,0.651675,0.008262222222222223,0.636468366,87.14
2030,155,0.66393,0.01760888888888889,0.636054686,89.13
2030,156,0.65128,0.03391555555555555,0.640745303,88.66
2030,157,0.613362,0.04318888888888888,0.648768247,84.81
2030,158,0.616997,0.017743333333333333,0.648399505,84.34
2030,159,0.665566,0.003716666666666667,0.661909134,88.01
2030,160,0.760677,0.0,0.687271749,93.42
2030,161,0.81657,0.0,0.748925675,101.77
2030,162,0.836325,0.0,0.752212734,104.85
2030,163,0.82924,0.0,0.741958182,103.55
2030,164,0.828204,0.0,0.721597042,100.5
2030,165,0.857219,0.0,0.692491776,93.31
2030,166,0.858356,0.0,0.658115578,91.17
2030,167,0.865201,0.0,0.625926423,83.86
2030,168,0.840844,0.0,0.601965521,87.02
2030,169,0.800584,0.0,0.650087189,84.35
2030,170,0.827117,0.0,0.642385393,81.71
2030,171,0.848258,0.0,0.642754503,79.0
2030,172,0.85217,0.0,0.651565821,78.47
2030,173,0.884978,0.0,0.675310254,82.1
2030,174,0.925744,0.0,0.677924475,94.3
2030,175,0.957073,0.0,0.747797932,111.09
2030,176,0.986191,0.0,0.792773263,121.11
2030,177,0.988738,0.012229999999999998,0.805670556,117.83
2030,178,0.953928,0.04276666666666666,0.817852282,110.58
2030,179,0.946875,0.02971888888888889,0.820637642,103.0
2030,180,0.911658,0.05717555555555555,0.822019611,84.9
2030,181,0.966769,0.06300333333333334,0.839384699,89.56
2030,182,0.987516,0.05880333333333333,0.841391157,100.0
2030,183,0.987738,0.014486666666666667,0.840308841,107.98
2030,184,0.967898,0.0,0.869680707,116.39
2030,185,0.913895,0.0,0.891906394,129.15
2030,186,0.835268,0.0,0.864860021,125.08
2030,187,0.743814,0.0,0.840047601,111.9
2030,188,0.651125,0.0,0.802195656,100.1
2030,189,0.580503,0.0,0.758678321,91.0
2030,190,0.563726,0.0,0.713575992,92.0
2030,191,0.597043,0.0,0.670091595,91.49
2030,192,0.626856,0.0,0.643716699,80.95
2030,193,0.662685,0.0,0.669060552,79.98
2030,194,0.72648,0.0,0.655112749,85.0
2030,195,0.790684,0.0,0.649084047,83.42
2030,196,0.827734,0.0,0.652216774,80.57
2030,197,0.865989,0.0,0.67352954,85.8
2030,198,0.901243,0.0,0.675578087,83.9
2030,199,0.917047,0.0,0.744907902,91.12
2030,200,0.901491,0.0,0.789294993,125.7
2030,201,0.877671,0.1480122222222222,0.802869927,119.96
2030,202,0.847889,0.3217255555555556,0.822812659,98.0
2030,203,0.827481,0.5475577777777778,0.829652327,90.0
2030,204,0.820417,0.6093455555555555,0.834160275,78.8
2030,205,0.807328,0.5878599999999998,0.843229611,77.78
2030,206,0.782686,0.5153233333333332,0.836964241,85.0
2030,207,0.77308,0.3460877777777777,0.833837195,99.9
2030,208,0.790057,0.06434666666666666,0.862207303,112.67
2030,209,0.807313,0.0,0.896783907,135.69
2030,210,0.817463,0.0,0.875100593,129.25
2030,211,0.806528,0.0,0.851338594,126.3
2030,212,0.769064,0.0,0.813907662,108.82
2030,213,0.701621,0.0,0.768686724,93.66
2030,214,0.614697,0.0,0.72090487,84.9
2030,215,0.527632,0.0,0.673066615,88.0
2030,216,0.450334,0.0,0.643933679,75.54
2030,217,0.375133,0.0,0.665764247,86.76
2030,218,0.311871,0.0,0.652883456,86.73
2030,219,0.280275,0.0,0.648926846,81.22
2030,220,0.300224,0.0,0.653846437,80.48
2030,221,0.368274,0.0,0.676076254,77.9
2030,222,0.450342,0.0,0.678993395,79.3
2030,223,0.5144930000000001,0.0,0.74916934,96.0
2030,224,0.560959,0.0,0.795074044,132.52
2030,225,0.610848,0.027371111111111113,0.809289174,130.39
2030,226,0.665733,0.11307666666666667,0.819321919,111.21
2030,227,0.71986,0.3154522222222222,0.820486567,109.13
2030,228,0.765725,0.39352,0.822679641,89.1
2030,229,0.771405,0.3455733333333333,0.831974739,87.45
2030,230,0.769101,0.22430333333333333,0.830520586,84.9
2030,231,0.809604,0.09790444444444445,0.828337404,106.34
2030,232,0.838805,0.01492,0.856243168,127.94
2030,233,0.849588,0.0,0.878668009,143.79
2030,234,0.876033,0.0,0.847711964,140.0
2030,235,0.891572,0.0,0.818919567,132.15
2030,236,0.877614,0.0,0.78076392,120.0
2030,237,0.888726,0.0,0.736751661,97.3
2030,238,0.907026,0.0,0.691865895,91.3
